"company","Jun-2014","Jul-2014","Aug-2014","Sep-2014","Oct-2014","Nov-2014","Dec-2014","Jan-2015","Feb-2015","Mar-2015","Apr-2015","May-2015","Jun-2015","Jul-2015","Aug-2015","Sep-2015","Oct-2015","Nov-2015","Dec-2015","Jan-2016","Feb-2016","Mar-2016","Apr-2016","May-2016","Jun-2016","Jul-2016","Aug-2016","Sep-2016","Oct-2016","Nov-2016","Dec-2016","Jan-2017","Feb-2017","Mar-2017","Apr-2017","May-2017","Jun-2017","Jul-2017","Aug-2017","Sep-2017","Oct-2017","Nov-2017","Dec-2017","Jan-2018","Feb-2018","Mar-2018","Apr-2018","May-2018","Jun-2018","Jul-2018","Aug-2018","Sep-2018","Oct-2018","Nov-2018","Dec-2018","Jan-2019","Feb-2019","Mar-2019","Apr-2019","May-2019"
"NTPC.NS","0.23162876416255015","-0.029199432487468455","-0.08958106221758426","0.0077098082459851084","-0.0046556735186812775","0.062204956776575046","-0.05111188828808624","0.01640522075670642","-0.002805084997525608","0.1299089331899112","-0.07367012795811298","0.031130926533385447","-0.09058111995414199","-0.0018015192692148639","-0.023496758424528988","-0.10959454809930153","0.04588659205620979","0.0744872131138024","-0.00037069967113937774","0.08933238741495308","-0.029414393587209958","-0.11049913484054011","0.0577972926760393","0.06617305168108782","0.04366948435539609","0.08402485247588515","0.01690336780060831","-0.0040726302952757264","-0.03882351065833849","0.029219270584865457","0.04451600180858456","0.017907037788916516","0.037019700439081656","-0.04659466528236948","0.029379034443548706","-0.015487399874425146","-0.008942582124197684","-0.024276491506142937","0.05391015203425587","0.01845742513053986","0.01646607276218843","0.07333986261544823","0.0030406313585412295","-0.026197624809909593","-0.042480771423741216","-0.016295166327063185","0.04540151528527506","0.0","-0.03550718056919331","-0.06571346668706776","0.011722541331502452","0.09108745451474588","0.01797104711176971","-0.07429261704718036","-0.07706765480400182","0.026227725707054176","-0.05749814872998294","0.053106957152402816","0.13370317285825778","-0.014803848343278385"
"ONGC.NS","0.05547479415989417","0.058941427252064985","-0.08685895697514666","0.13769621935015144","-0.08272009199720538","0.0042187723018445224","-0.09912134174032541","-0.034874237436905285","0.01685498712924464","-0.08517675677720829","-0.023866210660049934","0.07146345256526138","-0.012941798736693773","-0.031471891841141054","-0.12822845293584428","-0.144524422757629","-0.004165956552187702","0.0647706981297653","-0.02118995232106155","0.029286918151755326","-0.07196279513423663","-0.14907392411996603","0.09628288601763128","0.04286670257616088","-0.032610788170358895","0.06812504344963213","-0.027553469079264748","0.10360747730383524","0.09996018311281578","0.11104904545976205","0.03558783371997317","-0.01292297575056682","0.041352352175449886","-0.020645143206918907","-0.041527114966586266","0.03552206330631133","-0.09563405212822708","-0.08563210043041256","0.05216824801106161","-0.0445040419445549","0.07200984672765695","0.11924990688937968","-0.04417156913140108","0.07069320513485734","0.013256893808370779","-0.026680291827435178","-0.03964389619283986","0.0005557526659188599","-0.038045027357840676","-0.1021939213008392","0.07524108293759942","0.060406753363708786","0.01748710846297756","-0.13826824024198167","-0.07617499264409942","0.042105275951747435","-0.04511786272294474","0.09015201235231193","0.061351144756133645","0.07408581240063589"
"POWERGRID.NS","0.09392747603481172","0.11821088548127096","-0.07285710077324226","0.020030625866690854","0.0370466099558392","0.06546506632885996","-0.04487380149283335","-0.009035088376279646","0.07840984595837441","0.05985799488507935","-0.061236871541123374","-0.0157048290792728","-0.007283990699832339","-0.005241114577123334","-0.012293741550928694","-0.08179224777513253","0.022064152772845347","-0.012255837535079535","0.05467236070299458","0.036764647736962516","0.040780269347054775","-0.08357321900019969","0.0340188130475913","0.03289949708315971","0.042351975021137654","0.10913378606065179","0.07296388057857899","0.04006786894339455","-0.008718495915137753","-0.023730805149789615","0.04183168975485595","-0.003526884194618509","0.12060991353952769","-0.05922710744636473","0.018427117547453072","0.04994909542125645","0.008009661907715002","0.01830013729980393","0.06124374293061767","-0.03520498922188755","-0.03259812943019137","0.02037353914182557","-0.03517952523573689","-0.013550066317278042","-0.02672328951273966","0.025944071618267908","-0.012664692936406718","0.05259112084066913","0.003899616986664123","-0.10148097051754439","-0.0018914163856435507","0.05305907178371328","0.003561626507004602","-0.02053007995297476","-0.02467500515867438","0.08813929725018305","-0.049000047331920614","-0.036803295412384085","0.10035263107983547","-0.027358762045122584"
"AXISBANK.NS","0.14230340214395135","0.06497372689533439","0.007786223087400718","0.047545154775230025","-0.06277741804560127","0.17186465602063772","0.09859632832766836","0.028416557289288526","0.22711465517332585","0.04900381408439919","-0.12029962025619947","-0.0022822276537487543","0.017770835480324203","0.000345836870945902","0.004644212441491337","-0.16750481529441652","0.03363880859036459","-0.03627197138298731","-0.0348144577444321","-0.025346675713391536","-0.11246942909470699","-0.01828195470616316","0.14770402522613438","0.048677521556579215","0.08509963771589386","0.06045512368047229","0.023573785820788666","0.08373448454311795","-0.07667810999674997","-0.13632244873597638","-0.020491769346813148","-0.03926616871365139","0.0623115421670843","0.07936516472486271","-0.024931852201812058","0.009888045158246919","0.007417697512939372","0.015609659643988258","0.00845848059982078","-0.017423289534564852","0.0041375353160289395","0.049936196016123015","-0.002336012065154718","0.05928636400275877","0.04827584084880634","-0.11310726949609855","-0.0507846162624822","0.04949406390928521","0.024630117422434424","-0.04546729322423366","0.06422649877989269","0.1589470057512094","-0.060699551643549524","0.014660058680730155","0.0376151508714379","0.004001280486580291","0.14339233814874552","-0.020704044614848337","0.08997714954519981","-0.017306688107837663"
"HDFCBANK.NS","0.03938624281659101","0.013258057677802613","-0.009534598588321327","0.03157760468160533","0.031859104023385904","0.04919359302631336","0.043153669602611945","0.002157927166912332","0.13607470619392686","0.000878376072768307","-0.045540646003372466","-0.031260545533478484","0.035216462252842744","0.034887064369360204","0.029172744185756803","-0.08700021454863129","0.06754333797024277","0.014471042651975137","-9.232204452282694e-05","0.0053093736255835754","-0.026636161926871075","-0.07133753460397813","0.08159318764473271","0.049978880572588646","0.05144737013540467","0.007649891495295354","0.057726732495863874","0.033325194108388675","0.0027264966223668583","-0.02128641803654648","-0.049650670881522904","-0.00012539611750373616","0.09071915992518598","0.06582680518428183","0.029856660353895653","0.07493718534644278","0.05712064954521922","0.02518780019879439","0.08356443943179848","-0.016470047449592882","0.02333677279448146","0.006827535251026544","0.014825373692972899","0.0034087185018679793","0.07368568396928529","-0.058659626882968705","0.030330547871763397","0.019832207345767034","0.07848732921493991","-0.017696435262839587","0.041215459303026676","-0.038750129197552434","-0.01908392427405971","-0.06055172220739118","0.1051668774987851","0.01646715951029628","-0.02683773770769589","-0.0033963276645795027","0.10965509408107176","0.019032787900075003"
"ICICIBANK.NS","0.04952776250377647","0.17673086079809291","0.026145109659734794","0.08311595100038166","-0.10601865983199343","0.15176421929824838","0.06833144187101343","0.0019052548555903116","-0.0012770135115719916","-0.007959602770655091","-0.07419995404101437","0.019031699471822202","-0.03902262870622339","0.005262986871059376","0.002244258095808128","-0.1340703666873937","-0.01420928140630001","0.046611122358712447","-0.020209714020251447","-0.03979507915590056","-0.17414289186208717","-0.05640286766190016","0.16272188965171594","-0.048468411150564245","0.05865547241956706","0.023964505614353062","0.038068505801276714","0.04589156727840625","-0.018391639311579777","0.0749535670736572","-0.05883310517688217","-0.02778554816023743","0.11530488777512704","-0.006764364904669726","0.027229940568821442","-0.038716830840920605","0.16146803549427993","0.013149723848742488","0.0432683467827158","-0.014210211259274408","-0.06671127475992471","0.1257182315304078","-0.02600494062973231","0.016543726606730945","0.11569461495040254","-0.1191507620221703","-0.14133473017706616","0.057475604267551966","0.04478148277413517","-0.0411337228106978","0.09100980093781089","0.12142699266664589","-0.06030224259109217","0.12643315923566883","0.005089024424460536","0.023206751054852322","-0.025017198625429574","-0.0011278556513946887","0.12420606916019761","-0.0067796911487759326"
"INDUSINDBK.NS","0.03377942934467295","0.048565500005917014","-0.04665908517712763","0.10627074407975033","-0.008321390509783994","0.17653932413328075","0.09158301921750799","0.05052077168129132","0.07703197961234214","0.07998397537207026","-0.020381127434479663","-0.09029980657070331","0.04900785738764691","-0.008380942401926526","0.11741125534270633","-0.1425682333316367","0.1516534977878395","-0.04589590757796154","0.031740884496605476","0.022489744289847433","-0.038128403982167894","-0.07151321505762163","0.11675176069709949","0.08712161532550576","0.05616956556074337","0.021973407163901428","0.06872298964095234","-0.013618793431883642","0.041124935704426886","-0.015127023553397663","-0.10998572843642516","0.006246095437949417","0.2025841583079908","0.014107954466148716","0.0582493178424555","0.030175630462535026","0.02752790673571091","0.003601228364992439","0.12146310994704293","0.015939311857667695","0.0004135844077233456","-0.029770417806988296","0.011293297276609054","-0.02242486945158683","0.10567475609356916","-0.05296724529707124","0.06131098801265395","0.03529870336944482","0.02521011327622541","0.021356309265188764","0.03102444895838098","-0.05213979426454895","-0.13408011386399576","-0.1087876725955595","0.1313911707627769","-0.036647993240504925","-0.05041987541368573","-0.0006930323620547695","0.15121199169743596","-0.10427124574206648"
"HCLTECH.NS","-0.016360726676785262","0.08298341767596529","0.011819415746275867","0.08061392340882204","0.06275183609218496","-0.09002161750444082","0.06388456568644116","-0.038506202628553664","0.17687311886765075","0.07986997208815332","-0.07069206457824254","-0.017984669055071897","0.058164926333017224","-0.03005257523369404","-0.005508163783739329","0.019394419500464645","-0.09973727417023369","0.03440279165825843","0.0015976738255827684","-0.0362879953344795","0.04822725481327997","-0.054697226806276415","-0.01412017280272494","-0.09531925308809694","-0.002185115271364529","-0.003879959274840622","0.06662553346051794","0.011723992831733658","0.031640984471283634","-0.03684338755587601","0.03907367449005851","0.03162733130558386","-0.010240590139420976","0.043184448411939566","0.02019783176915026","-0.0510245072266298","0.05622938328867109","-0.027950027665047228","0.054942393293450346","-0.018641034406483185","0.01940514748235926","-0.04524479810609641","-0.012668803765841789","0.05867472990274968","0.12308527653696305","-0.042745468750239726","0.03892657423992518","0.021439612703315535","-0.09363221254046296","0.023484604755686887","0.0567433807353155","0.07423323914099188","0.04694292518903874","-0.07961459909485748","0.009217924658834729","-0.057307095945541474","0.08751362542912443","0.010316524212185011","0.05524424211699519","0.04438443254131204"
"INFY.NS","0.02586021805825435","0.07613891915276923","0.03733461769592561","0.07731816692596423","0.06879995332856283","0.13130922887587643","0.06460087865531738","-0.09219816457629024","0.0822791626191373","0.07246554607912054","-0.051382147145805565","-0.08318856499179672","0.027444666329553117","0.06714987432379375","0.08176264934341175","0.009314460249496549","0.07718093763767407","-0.017774486666907955","-0.046145705199334995","0.02432819272212703","0.061615037203088065","-0.04082327265231027","0.07108267360155125","-0.0036500760910667864","0.04758315597801557","-0.04623772880879146","-0.07433470303772005","-0.04395295461142218","0.0005301050434501691","-0.026198288708573724","-0.01399771312677044","0.02613784535999766","-0.0842573284735613","0.11824381145340201","-0.015948908008636752","-0.08544811776642758","0.08567376645798205","-0.02007412721717462","0.05636092744236703","-0.08512756151601637","-0.01782700758379248","0.05506437536711752","0.0342484147212882","0.07796207861027428","0.10744509544855475","0.01410980238823104","-0.02033161331856594","0.052675559566034785","0.019840430541169237","0.1296304364657047","0.014497676665061871","0.059229728917585184","0.041171296951910526","-0.09735448929843085","0.00547467216784744","-0.007906299977252456","0.13833546599507646","-0.02001184101465167","0.017792090002682004","-0.032181153188117685"
"TCS.NS","-0.028853407408367938","0.1442484601858911","0.05660739920957958","0.008241976299154016","0.09398750088940185","-0.06295789560128759","0.039600235427037396","-0.05472811423123658","-0.00835863141622797","0.061729396082982745","-0.04748624091327789","-0.024022394799424765","0.05488489830341017","0.009170191335135323","-0.028031719527884275","0.01107751552640784","0.04224809369808294","-0.03977622470986101","-0.06175524600284253","0.023074661488730698","-0.0008492446950024486","-0.052466157604154476","0.07786048720622679","0.02966704973916221","0.042292362506922795","-0.030478107849405148","0.08854990273754275","-0.07412194291292117","-0.03820541314569507","-0.020339848588957227","-0.03683371645290505","0.043261511657726424","-0.07667522911722408","0.14376121482362225","-0.02736784729820799","-0.05050374868428447","0.1151579963197061","-0.049469483874300176","0.059899588963148676","-0.018068089603461197","-0.0032566911178094076","0.06887234797415062","0.010403952647403443","0.0059545954012511","0.1919862687782671","-0.03214827077909243","-0.04215684360839584","0.202815561148689","-0.0017225336855353718","0.06863119274634887","0.06975046232320217","0.038654097940195246","0.09871413732429359","-0.1399758903189625","0.024099159375693006","-0.04015331951585927","0.06910919954413221","-0.017020088097728682","0.018166783383781297","0.0904436668862019"
