"Date","BAJAJ-AUTO.NS","EICHERMOT.NS","HEROMOTOCO.NS","M&M.NS","GRASIM.NS","ULTRACEMCO.NS","ASIANPAINT.NS","BRITANNIA.NS","HINDUNILVR.NS","TITAN.NS","BPCL.NS","NTPC.NS","ONGC.NS","POWERGRID.NS","AXISBANK.NS","HDFCBANK.NS","ICICIBANK.NS","INDUSINDBK.NS","HCLTECH.NS","INFY.NS","TCS.NS","TECHM.NS","COALINDIA.NS","HINDALCO.NS","JSWSTEEL.NS","VEDL.NS"
"2015-08-03","2348.5161129999997","18838.34375","2429.48877","640.337646","536.554382","3129.346924","856.0503539999999","1505.2459720000002","859.873657","312.333832","222.064041","96.917686","152.987167","126.89183","565.798218","1072.4608150000001","269.409698","954.626587","868.163391","457.308624","1131.6625980000001","494.203186","331.931732","102.60215","76.639038","104.918274"
"2015-09-01","2109.436035","18025.111328","2147.3198239999997","563.424255","490.925934","2811.746338","799.0778809999999","1401.615845","806.988159","329.759583","228.47984300000002","86.296036","130.876785","116.513062","471.024292","979.156494","233.28984100000002","818.527161","885.000916","461.56820700000003","1144.198608","483.53756699999997","272.726868","73.72406","82.887405","78.306465"
"2015-10-01","2170.56543","18051.765625","2172.72168","598.291382","524.386963","2751.574707","819.1256099999999","1498.499146","771.683899","322.178894","226.296494","90.25586700000001","130.331558","119.08382399999999","486.868988","1045.291992","229.97496","942.659668","796.733337","497.192474","1192.538818","531.391113","252.46646099999998","69.766121","80.530487","68.926216"
"2015-11-02","2280.776611","17744.849609","2293.246094","578.572449","548.465332","2904.60791","811.96875","1529.094849","765.116882","351.074066","230.71632400000001","96.978775","138.773224","117.624352","469.20929","1060.418457","240.69435099999998","899.3954470000001","824.143188","488.355133","1145.104126","524.8312990000001","249.890671","79.655403","82.326897","82.831581"
"2015-12-01","2310.778809","16029.239258000001","2412.643799","655.174622","554.884827","2841.559326","826.1521","1425.86792","794.330017","372.043976","246.83314500000003","96.942825","135.832626","124.055153","452.874023","1060.320557","235.82998700000002","927.943054","825.4599","465.819641","1074.387939","511.711731","262.615906","78.27780200000001","86.719131","80.439339"
"2016-01-01","2360.798584","17148.005859","2419.534668","605.614136","559.839783","2801.7260739999997","859.556091","1433.0466310000002","816.394714","346.594574","237.133713","105.60295900000001","139.810745","128.615997","441.395172","1065.950195","226.44511400000002","948.812256","795.505615","477.152191","1099.179077","490.852509","256.849182","83.542244","94.368797","78.30340600000001"
"2016-02-01","2182.566162","16854.814453","2284.012695","586.948181","510.902344","2797.063232","868.017212","1343.841187","763.401245","354.372162","232.925873","102.496712","129.749573","133.86099199999998","391.751709","1037.557373","187.01130700000002","912.635559","833.870667","506.551941","1098.245605","469.662933","252.62027","69.962936","96.532761","60.14794200000001"
"2016-03-01","2117.217773","18938.244141","2402.600098","606.930359","508.88906900000006","2862.542725","852.904663","1363.611206","785.5136719999999","332.27005","219.39559900000003","91.170914","110.40729499999999","122.673798","384.589722","963.5405880000001","176.463333","847.3700560000001","788.260254","485.872833","1040.6248779999999","407.981903","244.393112","69.126526","105.069138","64.035347"
"2016-04-01","2319.680908","19111.263672","2696.338623","572.039307","572.477417","3178.431152","850.9973140000001","1285.567261","827.117371","336.352875","248.57257099999998","96.44034599999999","121.037628","126.84701499999998","441.395172","1042.158936","205.17778","946.3020019999999","777.1298830000001","520.409973","1121.6484380000002","437.099884","241.41516099999998","85.26424399999999","116.02215600000001","76.936401"
"2016-05-02","2375.375732","19707.011719","2653.668945","639.691467","604.862","3151.048828","845.9108890000001","1371.6247560000002","823.447815","364.295563","271.629547","102.822098","126.22611200000001","131.020218","462.881195","1094.244873","195.233139","1028.745361","703.054443","518.510437","1154.924438","450.408264","242.80305499999997","97.072342","125.40849299999999","94.57923100000001"
"2016-06-01","2496.016357","18574.375","2822.473145","638.351318","647.246582","3202.787598","999.38385","1326.854248","815.060425","355.972229","276.546356","107.31228600000001","122.109779","136.569183","502.272217","1150.540894","206.684631","1086.529541","701.518188","543.1828","1203.768921","509.682404","249.995071","101.451164","126.327385","89.752014"
"2016-07-01","2560.673828","19012.996094","2911.0551760000003","700.26001","689.928467","3397.092773","985.836548","1347.5839839999999","864.962524","402.14703399999996","320.150146","116.32918500000001","130.42851299999998","151.47349499999999","532.637146","1159.342407","211.637726","1110.404297","698.796326","518.067261","1167.080322","482.68814100000003","260.84612999999996","122.754929","134.459442","115.51139099999999"
"2016-08-01","2627.832275","22159.578125","2937.552002","715.382751","741.168762","3736.443848","1102.268311","1402.626221","891.366333","418.44693","348.663269","118.29553999999999","126.834755","162.525589","545.1934200000001","1226.267456","219.694458","1186.7146","745.354004","479.55688499999997","1270.425171","468.202271","274.599243","134.415421","163.645767","141.783401"
"2016-09-01","2880.276855","22605.248047","3241.39917","707.305115","684.058533","4042.068848","1137.7192380000001","1659.169312","892.137268","409.727234","344.089478","117.81376599999999","139.975784","169.037643","590.8449099999999","1267.133057","229.776581","1170.5529789999998","754.092529","458.47894299999996","1176.258789","448.142609","284.314758","154.981171","171.694153","145.41449"
"2016-10-03","2766.8520510000003","25604.830078","3246.165527","702.585022","751.315186","3908.30835","1173.169922","1696.252075","837.16156","402.890198","368.101868","113.239822","153.96778899999998","167.563889","545.540039","1270.5878910000001","225.550613","1218.691895","777.952759","458.72198499999996","1131.319336","401.862061","275.818939","152.606018","171.175995","152.719376"
"2016-11-01","2713.741455","25133.15625","3107.003906","645.408875","737.831238","3956.360596","1061.4321289999998","1620.821289","811.6719360000001","369.2995","396.483063","116.548607","171.065765","163.58746299999999","471.17068499999993","1243.541626","242.456436","1200.256714","749.290344","446.704254","1108.3084720000002","414.136658","277.62744100000003","155.428375","161.054977","187.791458"
"2016-12-01","2588.215332","22037.492188","2941.291504","564.510803","669.218201","3552.392578","925.8327029999999","1461.589111","824.159058","321.935608","368.776489","121.73688500000002","177.153625","170.430603","461.515564","1181.79895","228.191971","1068.245605","778.567871","440.451416","1067.485352","453.778412","257.649719","169.688782","162.35763500000002","195.46533200000002"
"2017-01-02","2495.631836","22356.806641","2793.87915","598.427185","669.48645","3354.064941","891.82196","1404.689697","802.051331","330.903076","375.578217","123.916832","174.864273","169.829514","443.393616","1181.650757","221.851532","1074.9179689999999","803.191895","451.963867","1113.666382","466.148529","252.39237999999997","157.309967","158.285019","190.339661"
"2017-02-01","2741.1611329999996","23851.435547","3030.255127","633.7547","720.390442","3760.37085","976.947449","1574.200073","829.941162","366.574585","406.216492","128.504196","182.095322","190.31263700000002","471.02215599999994","1288.8491210000002","247.432098","1292.679321","794.9667360000001","413.882599","1028.275757","429.563507","263.32757599999997","196.92216499999998","191.088745","224.45347599999997"
"2017-03-01","2659.38208","23533.808594","2929.951904","656.308838","770.986755","3711.9704590000006","1018.105347","1548.03772","850.7856449999999","434.152344","403.361267","122.516586","178.335938","179.04097","508.40490700000004","1373.689941","245.758377","1310.916382","829.2969360000001","462.82165499999996","1176.101929","477.37240599999996","269.341919","187.41523700000002","183.82486","228.717712"
"2017-04-03","2673.404297","25354.203125","3000.6010739999997","626.0177","805.40802","4006.1044920000004","1074.39563","1650.575073","894.6611939999999","455.158905","390.48605299999997","126.116005","170.930161","182.340179","495.729431","1414.703735","252.45036299999998","1387.276367","846.046936","455.440155","1143.914551","432.811279","263.781219","191.72306799999998","182.95318600000002","234.920227"
"2017-05-01","2783.275146","25599.472656","3141.90918","652.513306","884.0251460000001","4184.435059","1096.3302","1739.262329","901.9008789999999","480.67395","452.539032","124.162796","177.00195300000001","191.44790600000002","500.63122599999997","1520.717651","242.676285","1429.138306","802.877808","416.523651","1086.142578","399.426239","245.495377","198.308594","189.63597099999998","222.825592"
"2017-06-01","2726.947266","28579.794922000005","3498.366699","693.53418","876.0906369999999","4176.824707","1143.994507","1754.815674","1064.4295650000001","466.405365","452.019684","123.05246000000001","160.074539","192.981339","504.344757","1607.5820310000001","281.860748","1468.479492","848.023132","452.208801","1211.220581","379.891968","237.268982","195.337692","189.296982","213.059402"
"2017-07-03","2678.9267579999996","27560.8125","3567.222168","664.9217530000001","983.876587","3978.3476560000004","1109.819092","1802.439575","1076.342529","527.542419","398.016083","120.065178","146.36702","196.512924","512.217407","1648.073486","285.567139","1473.767822","824.320862","443.131104","1151.302124","364.178558","222.515121","194.743484","200.831757","234.29624900000002"
"2017-08-01","2766.534912","31377.851563","3521.640869","708.868103","1088.09375","4056.895996","1137.508911","1923.424805","1151.056519","536.9992679999999","446.469421","126.53791000000001","154.002731","208.548111","516.549988","1785.793823","297.923157","1652.776245","869.611023","468.106384","1220.264648","393.52578700000004","224.839966","223.561371","218.55938700000002","259.863373"
"2017-09-01","2857.613037","31644.373047000005","3824.97876","668.3719480000001","1158.709961","3988.8298340000006","1204.5786130000001","2089.043701","1192.4335939999999","610.8261110000001","494.09530599999994","128.873474","147.148987","201.206177","507.549988","1756.381714","293.689606","1679.120361","853.400574","428.257629","1198.216797","414.01122999999995","213.39454700000002","241.38687099999999","251.37023900000003","290.175415"
"2017-10-02","3098.51123","31021.792969","3595.704102","627.057495","1152.408691","3884.511475","1138.103394","2136.337891","1163.2147220000002","597.434753","440.26330599999994","130.995514","157.745163","194.647232","509.64999400000005","1797.369995","274.097198","1679.8148190000002","869.960938","420.62307699999997","1194.314575","453.026428","243.21524","240.34819","244.808075","293.21578999999997"
"2017-11-01","3174.499268","30805.167969","3608.079346","669.934265","1240.0996089999999","4414.380371","1167.6170650000001","2312.166016","1241.4936519999999","634.6717530000001","496.30188","140.602707","176.556259","198.612885","535.099976","1809.641602","308.556213","1629.80603","830.5997309999999","443.784424","1276.569824","477.66766399999995","256.225464","273.87356600000004","259.30361899999997","316.3414"
"2017-12-01","3152.109375","29162.912108999997","3404.688965","699.023071","1143.8085939999999","4173.680664","1125.716064","2365.682129","1234.092041","801.740417","456.399109","141.030228","168.75749199999998","191.625778","533.849976","1836.4702149999998","300.532227","1648.211914","820.0770259999999","458.983337","1289.851196","462.41357400000004","243.25993300000002","234.130569","246.86488300000002","264.14761400000003"
"2018-01-01","3223.002441","29772.744141000003","3541.715332","738.651245","1137.346069","4244.588867","1135.545898","2332.347656","1326.858643","848.73468","467.61602800000003","137.335571","180.6875","189.029236","565.5","1842.730225","305.50415","1611.250977","868.194824","494.766632","1297.5317380000001","491.94390899999996","238.43141200000002","269.74505600000003","260.33203100000003","299.849457"
"2018-02-01","3344.2109379999997","27934.283202999995","3526.45874","792.315369","1182.036743","4379.625","1144.829712","2333.460205","1353.257568","827.3781740000001","450.83667","131.50145","183.082855","183.977753","592.799988","1978.513062","340.849335","1781.519531","975.056824","547.92688","1546.640015","597.5001219999999","264.31774900000005","254.92227200000002","296.42392","314.590851"
"2018-03-01","2960.057129","27630.513672000005","3431.524414","726.648682","1159.865356","4142.115723","1110.971313","2433.5620120000003","1306.87439","806.6688230000001","419.41058300000003","129.35861200000002","178.198151","188.750885","525.75","1862.4542239999998","300.236877","1687.1573489999998","933.3775630000001","555.65802","1496.9182130000002","598.3312990000001","279.786957","239.55232200000003","299.215332","297.82251"
"2018-04-02","2752.375977","28174.810547000005","3497.8161619999996","742.023804","1082.961914","3967.786621","1141.9998779999999","2513.885498","1333.569458","939.9852289999999","401.85211200000003","135.231689","171.133682","186.360413","499.049988","1918.9434809999998","257.802979","1790.5986329999998","969.710754","544.360596","1433.812866","626.101501","262.807739","210.15544100000002","290.449402","279.373383"
"2018-05-01","2906.2138670000004","30399.208983999997","3515.18042","856.196594","1089.424438","4005.6843259999996","1213.638672","2670.417725","1452.6363529999999","960.296326","361.5625","135.231689","171.22879","196.161316","523.75","1957.000366","272.620361","1853.804443","990.5009769999999","573.0350950000001","1724.612427","647.858154","265.64889500000004","226.86839300000003","308.666779","280.461975"
"2018-06-01","2838.21167","29748.443358999997","3478.9167479999996","894.336792","1022.7614140000001","3678.218262","1283.887207","2861.12085","1568.002441","896.0774539999999","388.42224100000004","130.429993","164.71438600000002","196.92627","536.650024","2110.600098","284.82870499999996","1900.539063","897.7581789999999","584.404358","1721.6417239999998","685.602234","279.049713","237.26423599999998","325.072205","245.67637599999998"
"2018-07-02","2778.048096","28074.117188","3276.588135","879.5072630000001","981.6004640000001","3767.128418","1289.953979","3068.107422","1634.123657","893.4887699999999","350.410492","121.85898600000002","147.881577","176.942001","512.25","2073.25","273.11264","1941.127563","918.841675","660.16095","1839.800049","642.62677","246.755142","222.093262","306.952789","237.36347999999998"
"2018-08-01","2680.899902","27188.699219","3219.0078129999997","929.75","1024.4019779999999","4193.049805","1433.758789","3244.929932","1724.45813","917.349976","375.846558","123.28748300000001","159.008347","176.60733000000002","545.150024","2158.699951","297.968567","2001.3499760000002","970.979858","669.73175","1968.1269530000002","681.099976","256.320404","206.922272","327.549988","215.937912"
"2018-09-03","2771.899902","28885.800781","3181.768311","947.7999880000001","1065.949951","4373.549805","1358.3398439999999","3282.929932","1689.457886","912.75","348.487274","134.517426","168.613525","185.977951","631.799988","2075.050049","334.149994","1897.0","1043.0588380000002","709.39978","2044.203125","745.650024","272.42034900000004","238.159576","397.0","226.08165"
"2018-10-01","2730.100098","24749.5","2917.36084","847.599976","998.7000119999999","3940.1999509999996","1276.735718","2921.77002","1632.980225","809.75","356.471222","136.934845","171.562088","186.64033500000002","593.450012","2035.449951","314.0","1642.650024","1092.023071","738.606689","2245.994873","759.549988","258.356567","242.899994","380.850006","230.238098"
"2018-11-01","2598.850098","21992.099609","2739.993652","756.049988","845.4500119999999","3601.649902","1217.800049","2791.52002","1607.650024","854.4500119999999","274.309143","126.761597","147.8405","182.808594","602.150024","1912.199951","353.700012","1463.949951","1005.082092","666.700012","1931.609741","720.700012","247.27604700000003","231.25","342.75","210.59390299999998"
"2018-12-03","2736.0","23567.300781","2983.008789","761.049988","864.5499880000001","4047.0","1338.699951","3094.5","1825.5999760000002","936.25","313.503082","116.992378","136.578751","178.297791","624.799988","2113.300049","355.5","1656.300049","1014.3468630000001","670.349976","1978.159912","712.700012","235.81666600000003","233.05000299999998","314.899994","200.846008"
"2019-01-01","2726.649902","23195.099609","3069.067627","773.349976","833.5","4009.1999509999996","1371.550049","3103.050049","1801.0999760000002","928.0","355.35830699999997","120.060822","142.329437","194.012833","627.299988","2148.100098","363.75","1595.599976","956.2175900000001","665.049988","1898.730225","719.099976","235.538925","222.75","303.950012","200.004822"
"2019-02-01","2602.75","19663.400391","2754.712891","688.400024","718.950012","3483.649902","1457.199951","3251.0","1799.300049","991.5499880000001","330.003235","113.157547","135.907837","184.506195","717.25","2090.449951","354.649994","1515.150024","1039.899658","757.049988","2029.949951","746.599976","217.69062799999998","211.399994","274.950012","160.468979"
"2019-03-01","2863.5","19948.699219","2675.600098","649.700012","791.75","3878.350098","1392.349976","3077.25","1734.6500239999998","1021.349976","346.049988","119.167","148.160202","177.71575900000002","702.400024","2083.350098","354.25","1514.099976","1050.627808","741.900024","1995.4000239999998","831.799988","226.907364","196.149994","282.100006","171.65184"
"2019-04-01","2915.649902","20048.400391","2558.5","660.900024","857.349976","4053.5","1492.75","3049.850098","1690.0","1120.349976","391.899994","135.100006","157.25","195.550003","765.599976","2311.800049","398.25","1743.050049","1108.668945","755.099976","2031.6500239999998","785.5","236.399994","215.899994","292.299988","188.899994"
"2019-05-01","3030.550049","20565.099609","2551.699951","645.900024","899.2999880000001","4616.299805","1436.599976","2783.050049","1723.550049","1138.150024","378.450012","133.100006","168.899994","190.199997","752.349976","2355.800049","395.549988","1561.300049","1157.876587","730.799988","2215.399902","837.0","252.350006","204.699997","306.649994","168.300003"
