"Date","BAJAJ-AUTO.NS","EICHERMOT.NS","HEROMOTOCO.NS","M&M.NS","GRASIM.NS","ULTRACEMCO.NS","ASIANPAINT.NS","BRITANNIA.NS","HINDUNILVR.NS","TITAN.NS","BPCL.NS","NTPC.NS","ONGC.NS","POWERGRID.NS","AXISBANK.NS","HDFCBANK.NS","ICICIBANK.NS","INDUSINDBK.NS","HCLTECH.NS","INFY.NS","TCS.NS","TECHM.NS","COALINDIA.NS","HINDALCO.NS","JSWSTEEL.NS","VEDL.NS"
"2017-06-07","2762.14624","29492.771483999997","3601.349365","696.770081","873.3688960000001","4119.52002","1145.029785","1773.1625980000001","1075.119019","531.307739","438.746307","120.90805800000001","158.280624","190.56501799999998","509.197113","1619.624634","285.911407","1499.46814","865.9720460000001","447.506989","1240.4573970000001","381.993439","236.41951","195.288162","189.24855","214.856018"
"2017-06-08","2754.606934","29470.835938","3546.250244","689.763","863.747925","4099.125","1127.087769","1771.069824","1062.631836","524.272522","433.26010099999996","120.90805800000001","156.900665","192.702545","510.73199500000004","1623.5235599999999","284.357239","1506.535889","854.0224609999999","445.249207","1196.04248","379.605377","235.07824700000003","196.526047","192.78366100000002","216.099823"
"2017-06-09","2752.350098","29543.990233999997","3542.173828","694.239746","853.781494","4090.867676","1139.361206","1787.470093","1064.4295650000001","520.655823","431.36062599999997","120.86945300000001","155.658707","192.563141","508.652466","1645.2890630000002","286.08923300000004","1509.25415","846.5479130000001","441.594849","1189.1171880000002","369.480011","233.82641600000002","200.19017","195.640778","225.497467"
"2017-06-12","2712.78125","29135.642577999995","3535.7551270000004","692.7069700000001","858.2668460000001","4024.708496","1134.3828130000002","1764.908813","1068.608276","511.093872","430.10375999999997","120.984344","155.014725","191.63378899999998","502.56228600000003","1647.213867","280.40481600000004","1488.4467769999999","851.2687380000001","448.694092","1179.725586","379.50982700000003","232.753403","198.655212","194.710327","225.819946"
"2017-06-13","2722.67334","28905.162108999997","3516.311035","689.835999","860.068115","4040.9746090000003","1133.3969730000001","1764.6462399999998","1071.6207279999999","515.800476","428.44879199999997","122.55426000000001","155.566696","195.397675","501.522491","1655.061157","279.605743","1474.954102","833.172363","445.87768600000004","1189.116333","375.784485","231.635681","198.655212","193.681915","219.739105"
"2017-06-14","2713.309082","28833.996094","3550.560547","683.77771","856.081543","4032.070801","1133.29834","1758.543579","1082.2615970000002","517.138184","424.15789800000005","122.516586","155.934677","195.63003500000002","504.542816","1649.632202","283.335419","1482.8125","839.565125","446.250092","1198.157227","378.936737","229.84733599999998","198.209564","194.171646","217.389694"
"2017-06-15","2702.9846190000003","28558.554688","3539.9250490000004","675.237793","852.286926","4023.067139","1129.682495","1734.8144530000002","1072.835327","512.926941","410.918274","121.82721699999999","153.772751","195.490631","502.661316","1642.870605","281.293793","1473.817383","830.467712","443.22421299999996","1169.539673","376.02331499999997","227.298935","194.693985","192.800446","217.34362799999997"
"2017-06-16","2698.566895","28533.642577999995","3545.406738","675.067505","857.192993","4104.148926","1134.734985","1736.829102","1060.979736","511.688385","413.002594","123.01383999999999","153.772751","195.11888100000002","505.483582","1647.7073970000001","281.071045","1481.626343","825.156799","437.70776399999994","1163.96167","372.82330299999995","228.640213","193.357071","190.841583","218.172836"
"2017-06-19","2715.806396","28234.177733999997","3584.6694340000004","675.529785","856.541809","4076.54126","1143.403564","1748.168213","1064.721069","510.49935899999997","408.92681899999997","123.282242","152.760788","197.39581299999998","515.089233","1671.0522460000002","284.712799","1493.932861","828.59906","432.86630199999996","1179.483032","372.011353","227.075394","198.90278600000002","195.15107700000002","222.871658"
"2017-06-20","2703.849365","27710.294922000005","3558.010254","676.113708","876.435059","4042.9643549999996","1138.747192","1744.060791","1062.194702","521.894409","407.455719","121.74999199999999","155.566696","193.585449","506.86996500000004","1664.78418","287.930054","1497.491333","840.1551509999999","439.243988","1185.934082","376.691956","226.717743","200.041641","195.640778","222.50312799999998"
